"Activity","Subject","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","fBodyBodyGyroJerkMag-meanFreq()"
"47","SITTING","14",-0.999363458148148,-0.999080348333333,-0.998711992962963,-0.999392582407407,-0.979788881851852,-0.998152113333333,-0.999471557407407,-0.999458810740741,-0.999812458333333,-0.997768730925926,-0.999683569814815,-0.999905211666667,-0.965933132962963,-0.951581897777778,-0.998786465925926,-0.966883249074074,-0.816425579074074,-0.685230884222222,-0.998810415185185,-0.999123176296296,-0.999618630740741,-0.998820261851852,-0.999558710925926,-0.978577117592593,-0.999698976666667,-0.999609602037037,-0.999761487777778,-0.999754106481481,-0.99948000962963,-0.999591943518519,-0.541353454685185,-0.999494592592593,-0.999461491296296,-0.99986539,-0.926025546111111,-0.922869943040741,-0.99847994462963,-0.998731337962963,-0.840868571111111,-0.999704598888889,-0.0350748896240741,-0.131389430685185,0.0731386519444444,0.114729575409259,-0.0440403326851852,-0.0713478280925926,0.0761050537296296,0.054450228562963,0.290190674518519,0.591134334444444,-0.570843031333333,0.562120280592593,0.178306866296296,0.441489574355556,0.0741878844074074,-0.49007529712963,0.523475254444444,-0.557132098148148,-0.0452428742972222,-0.944197943703704,-0.92549582962963,-0.0387199185037037,-0.019290612037037,0.0772626136888889,0.125789295638889,0.215750134266667,0.0166445613185185,0.971555978888889,-0.981057092407407,-0.976261298148148,-0.881182578703704,0.801757537407407,-0.933743652407407,0.153665341055556,-0.0921614578888889,0.0734320345703704,-0.50303361037037,0.291873229733333,-0.262912369407407
"48","SITTING","15",-0.999737726779661,-0.999729055423729,-0.99962595661017,-0.999619357118644,-0.970668596271186,-0.997958984576271,-0.999758361525424,-0.999779860677966,-0.999867867288136,-0.998785920847458,-0.999883568474576,-0.999926017627119,-0.965231994745763,-0.965167064745763,-0.999635218305085,-0.976698735084746,-0.900734703389831,-0.78313727420339,-0.999520936610169,-0.999417021525424,-0.999852940847458,-0.999634526779661,-0.999739710169491,-0.986152580338983,-0.999786042372881,-0.999656047118644,-0.999852425254237,-0.999849693898305,-0.999859777966102,-0.999577378474576,-0.465454472779661,-0.999756083559322,-0.999780490508475,-0.999919242542373,-0.939700975271186,-0.921530321525424,-0.999439057288136,-0.999613150677966,-0.864637107627119,-0.999958663728814,0.108120781508475,0.0836194764542373,0.200690111169492,-0.0821781622033898,-0.0377111130338983,-0.0803428762830509,0.182012578088814,0.199357883694915,0.238188782155932,0.505867330694915,-0.399071188364407,0.353287340850847,-0.131040123338983,0.271983558949153,0.0784792788644068,-0.452066150186441,0.469994083977966,-0.487890711845763,-0.100167406392034,-0.958669836271186,-0.93797790559322,0.0873647170932203,-0.107573035362712,0.175000030042373,0.107847547679661,0.0536076142949153,-0.0219231730847458,0.983830442033898,-0.988582740338983,-0.986132603220339,-0.881108241525424,0.806127077288136,-0.943167052542373,0.15961594758983,-0.0953649067966102,0.058979339820339,-0.622353830237288,0.246450876811864,-0.348896406252542
"49","SITTING","16",-0.999520856231884,-0.999158316086956,-0.998991812028985,-0.999420833478261,-0.990842421014493,-0.999162888115942,-0.999543603043478,-0.998953868405797,-0.999756804782609,-0.991604636956522,-0.999581162753623,-0.999842155942029,-0.97359364057971,-0.971045315217391,-0.999054095652174,-0.97258123057971,-0.926039161594203,-0.857919223768116,-0.999413078405797,-0.99908595884058,-0.999686163913043,-0.99911076057971,-0.999643344927536,-0.978632856956522,-0.999786705797101,-0.999826603623188,-0.999925333768116,-0.999923009275362,-0.999868592898551,-0.999623377536232,-0.467327620302899,-0.99970910826087,-0.99892427826087,-0.999836067826087,-0.961937765507246,-0.95315047057971,-0.999416526521739,-0.998951472173913,-0.901632733913043,-0.999930443043478,0.110565076437681,0.00702603099855073,0.207667761778261,-0.0436123977521739,-0.0412014042275362,-0.0574525433043478,0.16492799274058,0.189603733510145,0.229933499130435,0.497111331449275,-0.376782189488406,0.35453683803913,-0.192407739614493,0.251550886478261,0.0734346720289855,-0.430164541652174,0.452389666971015,-0.47467133842029,-0.132890002326087,-0.961879680724638,-0.941051236086957,0.132741948575362,-0.113441126,0.158703416867536,0.120833332515942,0.263621323463768,-0.180362799594203,0.976584562753623,-0.991474692173913,-0.987651935072464,-0.87929896,0.802392554347826,-0.932616138115942,0.16404736514913,-0.0957204520289855,0.0184441366550725,-0.546371995246377,0.215298183466667,-0.429363908146377
"50","SITTING","17",-0.99991798328125,-0.9999084621875,-0.99990735125,-0.9998739359375,-0.9949161521875,-0.99966107546875,-0.99977828359375,-0.99977172796875,-0.9998781115625,-0.99961965875,-0.9999506515625,-0.9999620359375,-0.9791552215625,-0.98235675890625,-0.99990486828125,-0.98269792171875,-0.9628085778125,-0.856945948671875,-0.9996003459375,-0.99950777484375,-0.99981591953125,-0.9997527465625,-0.9998068134375,-0.98841106765625,-0.9999248565625,-0.99990891453125,-0.9999465665625,-0.999945215,-0.99992120375,-0.99988288328125,-0.442649998248437,-0.99986445859375,-0.9997709671875,-0.99993262625,-0.9711359709375,-0.95864037171875,-0.99979448171875,-0.99969757546875,-0.87127167984375,-0.99998814140625,0.23022118090625,0.0199843591082813,0.2994753588125,0.0019024380171875,-0.042549159015625,-0.0669245931234375,0.177723195390625,0.213660957078125,0.234402289097187,0.48035701625,-0.425156141328125,0.378705218717187,0.30188997628125,0.663478223796875,0.075070986171875,-0.438771237859375,0.452605826875,-0.466427875625,0.008914009390625,-0.97274734640625,-0.96506519109375,0.0636952349203125,-0.0690181574046875,0.0999799999578125,0.137312572484375,0.0074557328265625,-0.02878806438125,0.9879309490625,-0.99485458078125,-0.99329446828125,-0.887030404375,0.81626151375,-0.94804679984375,0.222981445942187,-0.094247696875,-0.04628496345,-0.672873610523438,0.260023057171875,-0.4409482640625
"51","SITTING","19",-0.999597899041096,-0.999407266575343,-0.999283591780822,-0.999567667534247,-0.994540937671233,-0.999483168630137,-0.999818014520548,-0.999743962328767,-0.999863497945205,-0.997656527808219,-0.999813355342466,-0.999910140958904,-0.979853011232877,-0.969139371917808,-0.999321153972603,-0.978923717945205,-0.80588393890411,-0.777930718356164,-0.999442976849315,-0.99918953109589,-0.999647139041096,-0.999603661780822,-0.999734944383562,-0.981743664931507,-0.999797576849315,-0.999764511780822,-0.99986493630137,-0.99986080739726,-0.999828881369863,-0.999697526438356,-0.272332010863014,-0.999700796575342,-0.999757740958904,-0.999903129041096,-0.959727056438356,-0.951094856849315,-0.999505390136986,-0.999567775616438,-0.84404765109589,-0.999927303287671,0.061876154869863,-0.014145393660274,0.151268664805479,-0.0493324895863014,-0.0214151280054795,-0.0520207886438356,0.12147890829726,0.149989018626027,0.15273155100411,0.631669025479452,-0.45989592890411,0.426398231,-0.806746340205479,0.457199785506849,0.0753747129191781,-0.625833386712329,0.628037052876712,-0.629929884520548,-0.0860812657945206,-0.962074065616438,-0.951755657260274,-0.0419442415438356,-0.0164799659534247,0.100948308055479,-0.0442497204424658,-0.156635057775342,0.260236736723288,0.982902673972603,-0.987031395342466,-0.986426613424658,-0.870445590684932,0.804098911917808,-0.928265026575342,0.144376379631644,-0.100986131452055,-0.00690369780273973,-0.432407351986301,0.229415555986301,-0.236723410047945
"52","SITTING","21",-0.999887228470588,-0.999925535411765,-0.999878160823529,-0.999741093647059,-0.997447548470588,-0.999514369882353,-0.999830623764706,-0.999821096588235,-0.999821295764706,-0.998968276470588,-0.999911183647059,-0.999944936470588,-0.983343281294118,-0.978719703764706,-0.999872903764706,-0.978465733882353,-0.944779656117647,-0.844754310941176,-0.999416034,-0.999277255176471,-0.999644745647059,-0.999546410235294,-0.999740346705882,-0.984893559764706,-0.999843478705882,-0.999792153764706,-0.999873966470588,-0.999869444705882,-0.999876896588235,-0.999702786705882,-0.500733729976471,-0.999846560588235,-0.999830034352941,-0.999881230470588,-0.970407763176471,-0.971902877294118,-0.999487341882353,-0.999441606,-0.876658783764706,-0.999958203294118,0.110346402122,0.0523110086341176,0.240952484876471,0.0840648084658824,-0.0198712820612471,-0.0653077503317647,0.210483792896471,0.243822502247059,0.218271481814118,0.39162859188,-0.308621556911647,0.272220687834118,0.2282979814,0.0587974126352941,0.0757109789882353,-0.315696768301176,0.3408155872,-0.366097458531294,-0.178161768268235,-0.974734999411765,-0.971994251294118,0.156755837215294,-0.158910866047059,0.24150140966,0.106099197305882,0.3208111384,0.00867832349176471,0.982530884823529,-0.988469101764706,-0.986039413882353,-0.872323343882353,0.812946968705882,-0.940405477411765,0.129154380218824,-0.101114775129412,0.0349378618364706,-0.451365539352941,0.14865622732,-0.321040878447059
"53","SITTING","22",-0.999437082258064,-0.999380646129032,-0.999323883225806,-0.99905718983871,-0.983910626612903,-0.998606963709677,-0.999729554193548,-0.999613439516129,-0.999727424032258,-0.995431173225806,-0.999471286451613,-0.999842519516129,-0.969817152741935,-0.955593553064516,-0.999327905967742,-0.971204825645161,-0.811542145806452,-0.724010137951613,-0.998764302096774,-0.998855021612903,-0.999406492419355,-0.999031463548387,-0.999513728387097,-0.977266731129032,-0.999455520322581,-0.999313347419355,-0.999552715483871,-0.999536710483871,-0.999672146129032,-0.999109495806452,-0.120149591074194,-0.999532281451613,-0.999629248225806,-0.999740059193548,-0.940058647419355,-0.934278451451613,-0.998431950967742,-0.99893726483871,-0.900804852903226,-0.999903818064516,0.0981730454241936,-0.0114187221548387,0.227674174741935,0.0589858766612903,-0.0360430675032258,-0.0793617444354839,0.173700030048387,0.165809373237258,0.166986300179032,0.607548009677419,-0.534189448919355,0.50408082926129,-0.84972842183871,0.672223756,0.0807687311935484,-0.589342558064516,0.595532828225806,-0.601551904032258,-0.248837604903226,-0.942167353870968,-0.924336184035484,-0.0392421091532258,-0.0128905548951613,0.107441324067742,-0.0483022079419355,-0.162185249335484,0.102303452506452,0.970471601774194,-0.986292301129032,-0.979385873387097,-0.873002398548387,0.784144502096774,-0.926886092419355,0.0814199100967742,-0.0986493161935484,0.166935441209677,-0.500722298859677,0.142675945295161,-0.236204979935484
"54","SITTING","23",-0.999829966911765,-0.9998865525,-0.999764392058824,-0.9994010525,-0.984398457205882,-0.999122696470588,-0.999592842794118,-0.999467141029412,-0.999706206617647,-0.993964293088235,-0.999627402352941,-0.999804182058823,-0.973518224705882,-0.962296523970588,-0.999738134264706,-0.966717760735294,-0.901495487794118,-0.811989506970588,-0.998979944411765,-0.998651277941176,-0.999367290588235,-0.998944594852941,-0.999342697058824,-0.977149986617647,-0.999426519852941,-0.999503351323529,-0.999811241470588,-0.999801609558824,-0.999738486617647,-0.999179410882353,-0.302838762907353,-0.999541260882353,-0.999477515294118,-0.999795129264706,-0.950604608676471,-0.932900255735294,-0.999250102941176,-0.999137821176471,-0.871411775147059,-0.999954076029412,0.0541844324176471,0.0685132050573529,0.102453316117647,0.236950757623529,-0.0472583464367647,-0.0684325551029412,0.25006232175,0.188783396463235,0.282599576852941,0.424672969955882,-0.389384172941176,0.365180841447059,-0.0111378527794118,0.496315063235294,0.0770022352205882,-0.365523878970588,0.385258233264706,-0.404942059161765,-0.371119047617647,-0.944080772941176,-0.924963263235294,0.121344628614706,-0.124880100076471,0.179041833,0.100761219432353,0.221833388077941,-0.117146798083824,0.969641004558824,-0.989582372794118,-0.982642684705882,-0.882396763823529,0.794684767794118,-0.919430456911765,0.176396834455882,-0.0967422192647059,0.0437678946686765,-0.561870380727941,0.0520456051470588,-0.258329887377941
"55","SITTING","25",-0.999843653230769,-0.999798729230769,-0.999812159076923,-0.999810262461538,-0.983404592461538,-0.999147038307692,-0.999892448461538,-0.999829141846154,-0.999907531846154,-0.999580042,-0.999921082153846,-0.999962186769231,-0.983016046307692,-0.977710824461538,-0.999812786769231,-0.980268891538462,-0.945063736153846,-0.841134826184615,-0.999484585230769,-0.999408817538462,-0.999760724,-0.999678301692308,-0.999778830769231,-0.988002552461538,-0.999889488,-0.999864341384615,-0.999918439230769,-0.999916070153846,-0.999909649692308,-0.999821558153846,-0.356877026507692,-0.999806678769231,-0.999831108,-0.999938557692308,-0.959179902615385,-0.947145521707692,-0.999578569076923,-0.999663969076923,-0.859612076923077,-0.999980176461538,0.107426188323077,-0.0173352781748769,0.247737132507692,0.00138339640153846,-0.0352052091230769,-0.0748002714615385,0.1459503797,0.176781111775385,0.225135158206154,0.476058429384615,-0.3666927916,0.337818672401538,-0.426756829523077,0.442634180876923,0.0752087009912308,-0.417515206,0.437007537230769,-0.456487057692308,-0.129669485949231,-0.970409337076923,-0.960003414461538,0.105816440449077,-0.12030067996,0.196176514766154,0.116385076563954,0.0420331910153846,0.112157312815385,0.984153354,-0.991876795076923,-0.989815423230769,-0.882119710307692,0.813921781384615,-0.943888329230769,0.146659064278462,-0.0954801379692308,0.0503752880510769,-0.608839403384615,0.217251652913231,-0.310526454393846
"56","SITTING","26",-0.998720782564103,-0.997988110769231,-0.998295015512821,-0.999172038205128,-0.97827648324359,-0.998920199615385,-0.999855060641026,-0.999835735,-0.99992800025641,-0.998502434230769,-0.99993704948718,-0.999977556923077,-0.974139302564103,-0.969266872820513,-0.998409965384615,-0.980757685769231,-0.904974575641026,-0.864888156166667,-0.999562646282051,-0.999466376666667,-0.999721225897436,-0.99974515474359,-0.999793472820513,-0.990144882307692,-0.999866331153846,-0.999729365897436,-0.999849842051282,-0.999840581153846,-0.999892907051282,-0.999790615769231,-0.295205234102564,-0.999643484487179,-0.999833524615385,-0.999951579102564,-0.956101359871795,-0.937415441794872,-0.999683712307692,-0.999711972948718,-0.874655771666667,-0.999889530769231,0.205251512137179,-0.0338392832032051,0.285480475282051,0.0457853427221795,-0.0370217449628205,-0.0840648503320513,0.115941606587179,0.177757133153846,0.219341937774359,0.575283014358974,-0.402509185014103,0.369036405722564,-0.76663516132641,0.495307795923077,0.0764443226333333,-0.545506603525641,0.555543545,-0.565423888333333,-0.123145361138462,-0.953079994102564,-0.933602783410256,0.0456375839515385,-0.0684073263148718,0.0780677367742308,0.0931627900897436,-0.0978524158564103,0.128616290358974,0.986283820384615,-0.991025801666667,-0.991073237948718,-0.885764120641026,0.805261784871795,-0.945804226794872,0.158491809966538,-0.095984817,0.00703963596538462,-0.626856609512821,0.253990625055128,-0.329856931871795
"57","SITTING","27",-0.999737950142857,-0.999669643857143,-0.999551402285714,-0.999646613714286,-0.997158672428571,-0.999564327,-0.999823044714286,-0.999759579428571,-0.999896107714286,-0.999544126571429,-0.999905595,-0.999956463,-0.979429176428571,-0.980860791142857,-0.999571441714286,-0.980854840714286,-0.925586690714286,-0.869885367914286,-0.999530696285714,-0.999416552714286,-0.999822234428571,-0.999703254714286,-0.999759641714286,-0.987207904714286,-0.999842789285714,-0.999827719428571,-0.999878127857143,-0.999876616714286,-0.999887918857143,-0.999676752,-0.481009159814286,-0.999790217857143,-0.999756806142857,-0.999922011857143,-0.975865222285714,-0.9735528,-0.999725147142857,-0.999575692142857,-0.871409847428571,-0.999979526857143,0.114463792485714,-0.00091463624,0.156224589451429,0.0659501032158571,-0.0371830822285714,-0.0797345645214286,0.183625809047143,0.153988704040414,0.198813436705714,0.485015221714286,-0.319832292314286,0.287163742062857,-0.757924607414286,0.657064690314286,0.0779038963571429,-0.443090664971429,0.457058319714286,-0.470993429028571,-0.0523731964328571,-0.979481668857143,-0.969526674714286,0.121653215745714,-0.116759684502857,0.185539695084143,0.0495755013042857,-0.290411401,0.181447318700857,0.984936467714286,-0.989963602857143,-0.989460530142857,-0.883529865285714,0.809542093714286,-0.945338086428571,0.101797276764286,-0.0951635808,0.116367907622429,-0.535017878557143,0.26714457711,-0.399483546428571
"58","SITTING","28",-0.999654018055556,-0.999749520277778,-0.999761449583333,-0.999081634305556,-0.995359444444444,-0.998687423472222,-0.999438025972222,-0.99945197,-0.999497236666667,-0.997600312638889,-0.999727589444444,-0.999817938333333,-0.978434372777778,-0.960244128888889,-0.999681516666667,-0.967658124305556,-0.822438158194444,-0.678606568944444,-0.999077947638889,-0.9989821975,-0.999743714305556,-0.999017628888889,-0.99949569625,-0.973724326388889,-0.999457250972222,-0.999429561805556,-0.999609362222222,-0.999600058472222,-0.999392764166667,-0.998967243194444,-0.439937177119444,-0.998926219583333,-0.999481682916667,-0.999730653611111,-0.945072269166667,-0.950646615,-0.998682411666667,-0.999065403194444,-0.848511721944444,-0.999897408472222,-0.07142795396,0.0534963747152778,0.143625878352778,0.139124175995833,-0.0339018030166667,-0.0673943850555556,0.2369950989625,0.207730901116667,0.204100065354444,0.444861376666667,-0.399569473333333,0.369606348541667,-0.291617088527778,0.148426358364306,0.0768671621527778,-0.348829188083333,0.380552899361111,-0.412537775777778,-0.0978371068481944,-0.955789708611111,-0.947782703333333,-0.0110611697583333,-0.0306761643430556,0.108290963408333,0.00984868744305556,0.0703374726805556,0.160742172383333,0.973404371666667,-0.979461555972222,-0.973248031805556,-0.870871175833333,0.791635467777778,-0.92654574,0.0167673846138889,-0.0953935055833333,0.123353842966667,-0.420195743541667,0.1585698008125,-0.170458712319444
"59","SITTING","29",-0.999823379333333,-0.999755909666667,-0.999733943166667,-0.999796936333333,-0.994417120833333,-0.999606935666667,-0.999895203166667,-0.999863964166667,-0.999918696166667,-0.999806495166667,-0.999968815,-0.999986146,-0.978106625,-0.981054081666667,-0.9997475795,-0.983141260666667,-0.940017395166667,-0.867700988166667,-0.999572444166667,-0.999446915666667,-0.9997577715,-0.999759474833333,-0.999804186,-0.988393569,-0.999866630166667,-0.999863116,-0.999915383166667,-0.999914438166667,-0.999946457,-0.999840589166667,-0.4840431683,-0.999888372,-0.999869302166667,-0.9999457415,-0.9706009595,-0.962528437,-0.999695503833333,-0.999700314833333,-0.8692938325,-0.9999795915,0.127544407896667,0.0644628954466667,0.17185501471,0.0247253258716667,-0.0379271112333333,-0.0755797672133333,0.144681907141667,0.181105682403333,0.22882524792,0.500904514,-0.356460168988333,0.311860485598333,-0.638622397033333,0.469276652061667,0.0745438102516667,-0.46123033725,0.474507793133333,-0.487692185166667,-0.206093087928333,-0.978017021833333,-0.9692903165,0.167172647178333,-0.158798639573333,0.214439001,0.0851801572233333,-0.208077581483333,0.21679980055,0.987474697833333,-0.992849324166667,-0.991022232166667,-0.8842887635,0.804791991833333,-0.949984777333333,0.136906891186667,-0.0953636995833333,0.06881821715,-0.600039985166667,0.207063395833333,-0.426240623466667
"60","SITTING","30",-0.999784085483871,-0.999692864677419,-0.999188209516129,-0.999658364677419,-0.987426082741935,-0.999194928225806,-0.999863647903226,-0.99979311,-0.999921481451613,-0.998638437580645,-0.999864172580645,-0.999954147258065,-0.974803957903226,-0.970018498548387,-0.999242156290323,-0.980245299516129,-0.882009612096774,-0.782317226354839,-0.999551669032258,-0.999221502903226,-0.999797751935484,-0.999594097580645,-0.999791469193548,-0.987034626451613,-0.999842463387097,-0.99980252016129,-0.99989057516129,-0.999887647903226,-0.999800196612903,-0.999690951612903,-0.474783585790323,-0.999731925483871,-0.999795278064516,-0.999934149193548,-0.950884494193548,-0.938297446774194,-0.99936671,-0.999498979354839,-0.868677738387097,-0.999905335,0.0232325134193548,-0.025520661716129,0.136357722932258,0.0120929274945161,-0.0358426482048387,-0.074353558416129,0.0973659848354839,0.118893595219355,0.170191690354839,0.629431531451613,-0.536351663854839,0.521514011306452,-0.725300373516129,0.238840708240323,0.0760057731790323,-0.556995812854839,0.580957335967742,-0.605064684032258,-0.148367994870968,-0.957487221451613,-0.942901466612903,-0.000580660912903224,-0.0658253091080645,0.153898710417419,0.0128219393496774,0.166381305575806,-0.0677944703596774,0.985204527903226,-0.990681113548387,-0.987675489193548,-0.881758234677419,0.797170945967742,-0.941883164032258,0.127761463945161,-0.095270767516129,0.149403757004032,-0.604938149758064,0.278014230790323,-0.388062460806452
"61","STANDING","2",-0.999574446111111,-0.999816021111111,-0.999799879259259,-0.998684878333333,-0.997671886481482,-0.999361639259259,-0.999244703703704,-0.999115924814815,-0.999318385925926,-0.998593484074074,-0.99967850462963,-0.999810602962963,-0.979972376296296,-0.969964736851852,-0.999742884259259,-0.972833301296296,-0.881202441481482,-0.755797916481482,-0.998828613333333,-0.998150719259259,-0.999584055740741,-0.999396006481482,-0.999588437037037,-0.967037112037037,-0.999182135925926,-0.999039064814815,-0.99941865037037,-0.999407442777778,-0.999702513888889,-0.998360544814815,-0.439629918392593,-0.999513952592593,-0.999175508148148,-0.999541982407407,-0.961255842592593,-0.963404154074074,-0.999052850925926,-0.999441677962963,-0.89711351962963,-0.999932783333333,0.0790378582925926,0.0600200743537037,0.199246106074074,0.181180902851852,-0.0238623875712963,-0.0820396577592593,0.260006041277778,0.256694046139444,0.242721949685185,0.423298317981481,-0.434275034388889,0.393407970003704,0.334620620814815,0.611669641011111,0.0747588597592593,-0.370277771888889,0.387816928388889,-0.405454711166667,-0.360909779981481,-0.965875181296296,-0.957874965,0.0593805881314815,-0.0833008972722222,0.18445040162963,0.118268693761111,0.0487083977740741,0.0278048061185185,0.979144853888889,-0.983838171851852,-0.980308772407407,-0.860489124074074,0.794552969444444,-0.931501018703704,0.144897161101111,-0.105562157888889,0.0462759688537037,-0.327713970018519,0.148268891203704,-0.414833355038889
"62","STANDING","4",-0.998782539107143,-0.998496630178571,-0.998949815714286,-0.998115207678571,-0.966948967142857,-0.996963944642857,-0.995854296428571,-0.99286104,-0.997344952321429,-0.99549301125,-0.998996909107143,-0.999639502142857,-0.958674495,-0.93263565625,-0.998896669285714,-0.961095991964286,-0.800859984696429,-0.525118355321429,-0.998375530535714,-0.99799764875,-0.999142575714286,-0.998902057321429,-0.999129290535714,-0.905464161964286,-0.998556269642857,-0.997993942857143,-0.999331709107143,-0.999234723392857,-0.999310820714286,-0.997639619821429,0.0589242327696429,-0.998668935,-0.992745685,-0.997857104821429,-0.887453361785714,-0.870826902360714,-0.996976731785714,-0.999079705,-0.874848373035714,-0.999819085178571,-0.0227154603169643,0.0982396180642857,0.183537974191071,0.181442369375,-0.0306449342357143,-0.061824850625,0.262373550053571,0.239940961278571,0.218395318582143,0.377913488867857,-0.58053054125,0.5532685485,-0.686876727339286,0.347788685125,0.0721328379857143,-0.338515379776786,0.351601064021429,-0.3646966297375,-0.126085764982143,-0.906478051785714,-0.890976683392857,-0.0998066363696429,0.0607609644160714,-0.018239525725,-0.0570638398089286,0.0324714978160714,0.252309290125,0.967453910357143,-0.976100844285714,-0.963568092321429,-0.808884577678571,0.753492039821429,-0.919297666964286,-0.00495255702392857,-0.103057894142857,0.176709022283929,-0.153998327671429,-0.0623043503857143,-0.179285048866071
"63","STANDING","9",-0.999414495111111,-0.999786975111111,-0.999292892666667,-0.999223144222222,-0.993464865111111,-0.997177779111111,-0.997653708222222,-0.993092155777778,-0.997400686888889,-0.995546988888889,-0.998736549333333,-0.999635939777778,-0.974661114444444,-0.952046769333333,-0.999219485111111,-0.959305176222222,-0.745588657222222,-0.735266745777778,-0.998885622666667,-0.998608823333333,-0.999350681333333,-0.998081686,-0.999416611111111,-0.916974437555556,-0.999463420222222,-0.999363921777778,-0.999098737555556,-0.999096022444444,-0.99863236,-0.999057737333333,-0.330963183066667,-0.998265976888889,-0.993112494444444,-0.999029476,-0.942161581777778,-0.950811909555556,-0.997563814444444,-0.997666567777778,-0.902258835555556,-0.999580953555556,0.0712663641377778,-0.0561465588857778,0.150820493695556,-0.0745801372626667,-0.029183136346,-0.060810158296,0.157013670837778,0.0878570850622222,0.286307463844444,0.534069391555556,-0.521951580755556,0.492906237933333,0.0777927468,0.0984196948444444,0.0760032053555556,-0.419084267111111,0.457020185555556,-0.495323916,0.0790481374,-0.945167482444444,-0.936105010444444,-0.0605748601288889,0.01229841,0.134256407155556,0.107220166222222,0.0409151659644444,0.309695734973333,0.967002044222222,-0.972688482444444,-0.969178822,-0.825916536,0.789239618666667,-0.917175895111111,0.141622000711111,-0.095897704,0.0788672878244445,-0.111062049397778,0.0542170111333333,-0.166142846708889
"64","STANDING","10",-0.997846685454545,-0.997953329318182,-0.999553017727273,-0.996985785454545,-0.994074632727273,-0.995451210681818,-0.998594346136364,-0.995784865,-0.9987717975,-0.9977376725,-0.999444824090909,-0.999666774318182,-0.979278499772727,-0.949266141818182,-0.999325604545455,-0.968140744545455,-0.789222560681818,-0.596618866545455,-0.998793877045455,-0.998440175,-0.998488066363636,-0.998867220227273,-0.999443032272727,-0.924005912954545,-0.998099783409091,-0.997427384318182,-0.998177020227273,-0.99813041,-0.998739610909091,-0.997169921818182,-0.491727426113636,-0.997658809772727,-0.996082902727273,-0.999438861590909,-0.919964191136364,-0.945955961363636,-0.995915736136364,-0.998764760681818,-0.835791577727273,-0.999658909545455,-0.02106211295,-0.052707410975,0.205399373975,-0.0796386097136364,-0.0281854325604545,-0.0876820486363636,0.1826737944,0.302655954454545,0.295586860863636,0.343128399159091,-0.442755361431818,0.417175808863636,-0.107895052059091,0.0985991069090909,0.0809784390227273,-0.235012648659091,0.270803883522727,-0.306823948840909,0.0877587747159091,-0.951988907954545,-0.937264537954545,0.0398949952561364,-0.0785511523863636,0.228496338181818,0.161064505454545,0.0834630555545454,-0.252227791811364,0.972619144545455,-0.973478825909091,-0.964889677272727,-0.816181090454545,0.8005245425,-0.926911962045455,0.100116935329091,-0.104753833181818,0.0501325447681818,-0.184139696529545,0.216649465856818,-0.273718549477273
